Sample,X,Y,Z
772,0.3030,1.3652,0.0228
773,0.3304,1.2128,0.0892
774,-0.0731,0.7031,-0.0405
775,-0.3942,0.5974,-0.0621
776,-0.1506,1.0114,-0.1492
777,0.4521,1.4467,-0.1628
778,0.3195,1.1834,0.0389
779,0.0419,0.5379,0.0571
780,-0.3165,0.6294,-0.0303
781,-0.3215,1.0289,-0.2047
782,0.3115,1.3861,-0.1456
783,0.4379,1.1334,0.0277
784,0.2980,0.8603,0.1322
785,-0.2838,0.5643,0.0206
786,-0.3784,0.8799,-0.0851
787,0.0941,1.4145,-0.0538
788,0.3054,1.4325,0.0261
789,0.2014,0.9283,0.1508
790,-0.3144,0.2646,-0.0487
791,-0.3240,0.7478,-0.0366
792,0.1685,1.3181,-0.1103
793,0.2653,1.4276,0.0115
794,0.1687,0.9966,0.0527
795,-0.3495,0.3972,-0.0222
796,-0.1618,0.6870,-0.0331
797,0.3676,1.3206,-0.0585
798,0.2263,1.4773,-0.0131
799,0.2012,1.0167,0.0631
800,-0.2211,0.5190,0.0272
801,-0.1652,0.7234,0.0804
802,0.1166,1.0764,-0.0872
803,0.1967,1.4598,-0.0459
804,0.0981,1.1009,-0.0184
805,-0.1912,0.7312,0.0131
806,-0.2142,0.6354,0.0148
807,0.1400,1.1760,-0.1935
808,0.6144,1.6885,-0.1703
809,0.0161,0.8649,-0.0895
810,-0.0902,0.4409,-0.0536
811,-0.2825,0.6036,-0.1204
812,-0.0967,1.2842,-0.1848
813,0.4814,1.5823,-0.0714
814,0.2725,1.0813,0.1010
815,-0.0427,0.6446,0.0732
816,-0.2477,0.5400,-0.0905
817,-0.1985,1.0260,-0.0560
818,0.1393,1.2841,-0.0060
819,0.3494,1.2371,0.1086
820,0.0823,0.7946,0.1959
821,-0.3726,0.5940,0.0172
822,-0.0424,0.7930,-0.1912
823,0.1418,1.2651,-0.0370
824,0.1102,1.3456,0.0571
825,0.0598,0.7057,-0.0341
826,-0.2659,0.6064,0.0107
827,-0.0330,1.0470,0.0737
828,0.2371,1.3986,-0.0848
829,0.1494,1.1750,-0.1326
830,0.0527,0.8110,-0.0181
831,-0.2783,0.5322,0.0317
832,-0.0386,0.8860,0.0745
833,0.2405,1.1594,-0.0184
834,0.0228,1.3082,0.0024
835,0.1747,1.1544,0.0410
836,-0.1062,0.7266,0.0275
837,-0.1675,0.7383,0.0531
838,0.2008,0.9560,-0.1813
839,0.3478,1.3705,-0.0974
840,0.2875,1.2380,-0.0063
841,-0.3030,0.5920,-0.1053
842,-0.4406,0.5115,-0.1365
843,0.0082,1.1784,-0.2305
844,0.4766,1.5852,-0.1223
845,0.4893,1.0612,0.0246
846,-0.1663,0.4939,-0.0139
847,-0.5437,0.6664,-0.0739
848,0.0466,1.4379,-0.2595
849,0.5822,1.6089,0.0095
850,0.5822,1.6089,0.0095
851,0.3494,1.2371,0.1086
852,0.3473,0.9540,0.1638
853,-0.0898,0.4921,0.1802
854,-0.5178,0.5152,-0.0480
855,-0.0759,1.0297,-0.2296
856,0.2849,1.5037,-0.0543
857,0.1721,1.3282,0.1306
858,-0.0152,0.5214,0.0664
859,-0.3043,0.4196,-0.0461
860,0.0939,1.0010,-0.0842
861,0.2841,1.4780,-0.0586
862,0.2033,1.3709,-0.0082
863,-0.0944,0.5947,-0.0292
864,-0.3593,0.4479,0.0500
865,0.0363,1.0742,0.0779
866,0.2682,1.3893,-0.0126
867,0.2563,1.1913,0.0029
868,-0.0046,0.8069,0.0332
869,-0.3835,0.5681,0.0179
870,-0.0242,0.8708,0.0306
871,0.0838,1.1831,0.0181
872,-0.0397,1.1714,0.0375
873,0.2241,1.0125,0.0380
874,-0.1635,0.7050,-0.0815
875,-0.0417,0.8689,-0.0309
876,0.1845,1.1042,-0.1530
877,0.0263,1.3260,-0.0547
878,0.3264,1.1597,-0.0327
879,-0.0821,0.7478,-0.0392
880,-0.1987,0.6719,0.0439
881,0.1042,0.8733,-0.1671
882,0.1956,1.3998,-0.1020
883,0.3430,1.1865,-0.0060
884,-0.1983,0.8097,0.0306
885,-0.3914,0.6140,0.0169
886,0.0772,0.8615,-0.1256
887,0.4244,1.5835,-0.0831
888,0.4869,1.3444,0.0500
889,-0.1756,0.6769,-0.0686
890,-0.6292,0.4868,-0.1238
891,0.0424,0.8756,-0.1863
892,0.4490,1.6873,-0.0216
893,0.4819,1.1445,0.0253
894,-0.1373,0.5115,-0.0750
895,-0.5504,0.5280,-0.0771
896,0.0106,1.0474,-0.1530
897,0.3403,1.4479,-0.0245
898,0.3172,1.3147,0.1229
899,0.0365,0.6229,0.1224
900,-0.3743,0.6368,-0.0373
901,0.0411,1.0779,-0.0764
902,0.2341,1.3602,0.0288
903,0.0761,1.1511,0.1169
904,-0.0662,0.6570,0.0466
905,-0.2573,0.4641,-0.0284
906,-0.0395,0.9285,-0.0055
907,0.3373,1.3547,-0.0351
908,0.1078,1.3928,-0.0665
909,0.0216,0.7979,-0.0677
910,-0.2991,0.6272,0.0239
911,-0.2012,0.8940,0.0104
912,0.3315,1.2063,-0.0774
913,0.2444,1.3521,-0.0139
914,0.1957,1.1111,0.0436
915,-0.1904,0.6929,-0.0095
916,-0.3430,0.6086,0.0258
917,0.1884,0.9551,0.0001
918,0.2267,1.2433,0.0353
919,0.2512,1.1542,0.0861
920,-0.1827,0.7425,-0.0186
921,-0.3613,0.6777,0.0007
922,0.0583,0.9918,-0.1539
923,0.2219,1.3042,-0.0627
924,0.4620,1.2003,0.0324
925,-0.1321,0.8055,-0.0180
926,-0.2904,0.5226,-0.1702
927,-0.0215,0.9116,-0.2207
928,0.2772,1.5434,0.0159
929,0.3224,1.4124,-0.0051
930,-0.1541,0.6911,-0.0521
931,-0.2504,0.6379,-0.0031
932,0.1041,1.0104,-0.0283
933,0.4236,1.4328,-0.0063
934,0.2427,1.2423,0.0051
935,-0.1949,0.6558,0.0336
936,-0.4493,0.4933,-0.0142
937,-0.1000,0.7002,-0.1119
938,0.4765,1.2800,-0.0007
939,0.2411,1.4160,0.0622
940,-0.0641,0.8567,-0.0871
941,-0.3524,0.5812,-0.1832
942,-0.1018,0.9265,-0.1157
943,0.4485,1.3477,-0.0463
944,0.3452,1.2908,0.0056
945,0.1418,0.7795,-0.0068
946,-0.3724,0.8055,-0.1083
947,-0.2424,0.9837,-0.1027
948,0.2366,1.1714,0.0134
949,0.2460,1.1434,0.0668
950,0.0291,0.8571,0.0218
951,-0.2154,0.6315,-0.0080
952,-0.1260,0.9416,-0.0090
953,0.1470,1.2288,-0.0508
954,0.2793,1.3221,0.0178
955,0.1768,0.9501,0.0740
956,-0.1770,0.5370,-0.0576
957,-0.2593,0.7241,-0.0073
958,0.2205,1.0490,-0.0871
959,0.1795,1.3321,-0.0497
960,0.1663,1.1826,0.0267
961,-0.3395,0.6349,-0.0139
962,-0.3409,0.5209,-0.0178
963,0.2155,1.1202,-0.0814
964,0.4543,1.4245,0.0693
965,0.3651,1.2979,0.0934
966,-0.3126,0.6074,0.0160
967,-0.4840,0.7187,0.0452
968,0.0544,1.0251,-0.0733
969,0.4796,1.4738,0.0632
970,0.2661,1.2261,0.0912
971,-0.0664,0.5375,0.0380
972,-0.4067,0.5468,-0.0798
973,-0.1288,0.9620,-0.2068
974,0.3693,1.2584,-0.0166
975,0.0674,1.2415,0.0557
976,-0.0705,0.6525,-0.0385
977,-0.1359,0.5618,-0.1259
978,0.1378,1.1292,-0.0391
979,0.4163,1.4911,-0.0347
980,0.1368,1.2922,-0.0099
981,-0.1538,0.7410,0.0352
982,-0.3245,0.5823,-0.0363
983,-0.0002,0.8780,0.0032
984,0.3699,1.2252,0.0513
985,0.1553,1.3082,0.0268
986,-0.0249,0.8692,-0.0645
987,-0.3933,0.6270,-0.1511
988,-0.1232,0.8088,-0.0791
989,0.2769,1.2148,-0.0891
990,0.3380,1.4822,-0.0439
991,0.2664,1.0865,-0.0585
992,-0.1752,0.8026,-0.0822
993,-0.2150,0.7924,-0.1521
994,0.1878,0.9285,-0.1157
995,0.1433,1.1370,-0.0077
996,0.2432,1.0693,0.0875
997,-0.1116,0.6475,-0.0041
998,-0.3257,0.7375,0.0856
999,0.1415,1.2012,-0.0662
Rate 1582, overflows 2
