Sample,X,Y,Z
771,-0.3133,0.4536,-0.0317
772,-0.4078,0.5549,-0.0320
773,-0.0576,1.1119,-0.0747
774,0.3692,1.8794,0.0124
775,0.4329,1.1526,0.1732
776,-0.0468,0.7427,0.1865
777,-0.4033,0.5330,0.0100
778,-0.0547,0.7705,-0.2154
779,0.1165,1.3865,-0.0510
780,0.2880,1.1943,0.0193
781,0.0912,0.5996,0.0247
782,-0.4266,0.5621,0.0241
783,-0.0458,1.0092,-0.0601
784,0.3787,1.5994,-0.1191
785,0.2378,1.1193,-0.0291
786,0.1179,0.6951,-0.0229
787,-0.3850,0.4677,0.0169
788,-0.1780,0.7764,-0.0193
789,0.2434,1.3586,0.0456
790,0.1848,1.5880,0.0112
791,0.1537,0.9962,0.0213
792,-0.1328,0.6124,0.0525
793,-0.3226,0.5444,0.0040
794,-0.0244,1.0565,-0.1414
795,0.5046,1.7947,-0.0623
796,0.5171,1.1158,0.0734
797,-0.2543,0.3884,-0.0806
798,-0.5597,0.5439,-0.1161
799,0.1059,1.3713,-0.3015
800,0.4924,1.4833,-0.1213
801,0.5466,0.9505,0.1315
802,-0.1260,0.6790,0.1084
803,-0.6260,0.3829,-0.0686
804,-0.2562,0.9484,-0.1516
805,-0.0999,1.2835,-0.0452
806,0.4080,1.2838,0.0949
807,0.2495,0.8769,0.1396
808,0.0160,0.7158,0.0815
809,-0.0172,0.8001,-0.0890
810,0.0678,1.3795,-0.0777
811,0.1931,1.5573,-0.0330
812,-0.0406,0.8484,0.0114
813,-0.3449,0.5092,0.0797
814,-0.1614,0.6049,-0.0499
815,0.3951,1.2148,-0.0456
816,0.4837,1.5577,-0.0349
817,0.0623,0.7910,-0.0765
818,-0.5869,0.5195,-0.0559
819,-0.2230,0.6640,-0.0308
820,0.4136,1.4794,0.0162
821,0.5396,1.7558,0.0723
822,-0.0381,0.6967,-0.0051
823,-0.5875,0.0844,-0.1051
824,-0.2042,0.7189,-0.0795
825,0.5925,1.6036,-0.1406
826,0.3981,1.5605,0.0304
827,0.0559,0.6945,0.0524
828,-0.4440,0.5432,-0.0254
829,-0.2580,0.7416,-0.1482
830,0.2151,1.5974,-0.2050
831,0.3584,1.2945,-0.1082
832,0.2962,0.7704,0.0919
833,-0.2261,0.6359,0.0542
834,-0.2453,0.7715,-0.0646
835,-0.2453,0.7715,-0.0646
836,0.0987,1.1963,-0.1138
837,0.2356,1.4145,0.0374
838,0.3160,1.1640,0.0885
839,-0.3409,0.4274,0.0145
840,-0.3793,0.4905,0.0657
841,0.0986,1.0664,-0.0449
842,0.2590,1.4394,-0.0005
843,0.4160,1.2385,0.0592
844,-0.3160,0.5541,0.0214
845,-0.3802,0.5676,-0.0317
846,0.2435,1.1431,-0.1069
847,0.2385,1.5352,0.0057
848,0.3635,1.1343,0.0764
849,-0.3470,0.5278,-0.0737
850,-0.4471,0.6208,-0.0579
851,0.2714,1.1554,-0.1282
852,0.4627,1.6149,-0.0231
853,0.1525,1.0292,0.0403
854,-0.1182,0.4715,0.0117
855,-0.2527,0.7444,-0.0029
856,0.0913,1.1015,-0.1731
857,0.3193,1.5290,-0.0577
858,-0.0696,1.0930,0.0928
859,0.0023,0.5932,-0.0344
860,-0.2242,0.6131,-0.0787
861,0.1020,1.2122,-0.1556
862,0.4831,1.5648,-0.1946
863,0.2217,0.9519,-0.0278
864,-0.0804,0.4893,-0.0007
865,-0.3258,0.6084,-0.0513
866,-0.2252,0.9703,-0.0796
867,0.1647,1.5281,-0.0749
868,0.5076,1.2634,0.0331
869,0.2478,0.9839,0.1264
870,-0.3775,0.6810,0.0035
871,-0.3106,0.6218,-0.1212
872,0.0289,1.2429,-0.0212
873,0.3574,1.3728,0.0157
874,0.2590,1.4394,-0.0005
875,0.3543,0.9224,0.0981
876,-0.2966,0.4855,0.0935
877,-0.3301,0.6335,-0.0721
878,0.0754,1.2166,-0.1534
879,0.3532,1.5900,-0.0076
880,0.3867,1.1915,0.0751
881,-0.2053,0.4744,0.0753
882,-0.3283,0.5507,0.0175
883,-0.0680,0.8638,-0.1790
884,0.2068,1.3981,-0.0412
885,0.4346,1.4438,0.0422
886,-0.2452,0.5595,0.0355
887,-0.3964,0.4258,0.0692
888,0.1315,0.9177,-0.1036
889,0.2496,1.5737,0.0054
890,0.4001,1.5604,0.0529
891,-0.0672,0.7597,0.0038
892,-0.4284,0.4478,0.0228
893,-0.1743,0.5875,-0.0854
894,0.3223,1.2479,-0.0435
895,0.4000,1.5667,-0.0518
896,0.0424,0.9067,-0.0593
897,-0.4720,0.6436,-0.0406
898,-0.0060,0.8508,-0.1909
899,0.5935,1.4066,-0.1211
900,0.4079,1.3336,0.1061
901,0.1370,0.9186,-0.0457
902,-0.5933,0.3591,-0.1700
903,-0.3972,0.5588,-0.0446
904,0.1726,1.2950,0.0524
905,0.4633,1.6138,0.0421
906,0.1299,0.9921,-0.0282
907,-0.3819,0.4993,-0.0552
908,-0.1483,0.8376,-0.1400
909,0.4870,1.3907,-0.1461
910,0.4407,1.4871,0.0480
911,0.1602,0.8842,0.0388
912,-0.5022,0.4799,-0.0081
913,-0.4716,0.6036,-0.1044
914,0.0798,1.0191,-0.1341
915,0.4653,1.3845,-0.0048
916,0.3517,1.1236,0.0844
917,-0.3307,0.6589,-0.0169
918,-0.1821,0.7618,-0.0286
919,0.2112,1.2103,-0.0659
920,0.2219,1.3221,0.0413
921,0.2571,1.1575,0.0927
922,-0.3105,0.3627,-0.0338
923,-0.3900,0.6270,0.0605
924,0.1267,1.1746,-0.0728
925,0.2094,1.3883,-0.0100
926,0.3286,1.0593,0.0231
927,-0.2073,0.6583,0.0032
928,-0.3110,0.8087,-0.0200
929,0.2380,1.2088,-0.1125
930,0.2184,1.3868,-0.0011
931,0.1577,1.1420,0.0475
932,-0.1269,0.5905,-0.0038
933,-0.2637,0.6481,0.0024
934,0.1110,0.8704,-0.1000
935,0.3065,1.2137,0.0468
936,-0.0190,1.3405,0.1121
937,-0.0539,0.8264,-0.0021
938,-0.3599,0.7885,-0.0188
939,-0.0016,0.7781,-0.1182
940,0.4144,1.0565,-0.0354
941,0.2631,1.1829,0.0592
942,0.2079,0.9570,-0.0984
943,-0.3539,0.6216,-0.1738
944,-0.2209,0.9072,-0.0873
945,0.1509,1.3934,-0.0398
946,0.2720,1.3889,-0.0569
947,0.2506,1.0150,-0.0111
948,-0.1624,0.6459,-0.0685
949,-0.2021,0.9584,-0.0060
950,0.2372,1.1482,-0.0861
951,0.1888,1.2867,0.0079
952,0.1836,0.8064,0.0364
953,-0.2429,0.5121,-0.0078
954,-0.2488,0.6302,-0.0396
955,0.1382,1.1618,-0.1032
956,0.2202,1.4461,-0.0515
957,0.1376,1.1514,0.0307
958,-0.2428,0.5872,-0.0007
959,-0.2410,0.5901,-0.0653
960,0.3074,1.0916,-0.1210
961,0.4516,1.4772,-0.0302
962,0.2275,1.2667,0.0110
963,-0.3796,0.5811,-0.0811
964,-0.4902,0.7107,-0.0733
965,0.2032,1.0716,-0.0949
966,0.5366,1.3759,0.0473
967,0.3083,1.1460,0.0953
968,-0.3770,0.6950,-0.0051
969,-0.3509,0.5920,-0.1000
970,0.0352,1.1692,-0.0690
971,0.3419,1.3525,0.0387
972,0.2808,1.0568,0.0798
973,-0.1489,0.5202,0.0452
974,-0.2123,0.7975,-0.0463
975,-0.0082,1.0303,-0.1677
976,0.2454,1.3035,-0.0319
977,0.0203,1.0422,0.0997
978,-0.1103,0.4976,0.0573
979,-0.1863,0.7524,0.0319
980,0.1797,1.1980,-0.0412
981,0.2871,1.3933,0.0131
982,0.0942,1.1331,0.0661
983,-0.0723,0.6372,0.1052
984,-0.3513,0.8732,-0.0244
985,0.0634,1.1236,-0.0322
986,0.2054,1.1708,-0.0216
987,0.2729,1.1213,0.0972
988,0.1784,0.8328,-0.0002
989,-0.3563,0.6230,-0.0605
990,-0.3019,0.9083,-0.1446
991,0.0849,1.0163,-0.0997
992,-0.0535,1.1671,-0.0101
993,0.3987,0.8670,0.0045
994,0.4039,1.0847,0.0278
995,-0.0044,1.1290,-0.0127
996,-0.1197,1.0156,-0.2036
997,-0.1705,0.9318,-0.2219
998,-0.1162,0.7631,-0.0023
999,0.3434,0.8323,0.1115
Rate 1608, overflows 0
