Sample,X,Y,Z
772,-0.4346,0.3279,-0.1069
773,0.1575,0.9708,-0.0991
774,0.6151,1.6598,0.0662
775,0.2379,1.2418,0.0610
776,-0.7359,0.3627,-0.0770
777,-0.5414,0.5044,0.0119
778,0.5117,1.2000,0.0234
779,0.7697,1.4927,0.0629
780,0.2931,1.0391,0.0170
781,-0.5479,0.4518,-0.0319
782,-0.6834,0.6583,0.0108
783,0.0912,1.2181,-0.0365
784,0.3428,1.5090,0.1069
785,0.2278,1.1780,0.1544
786,-0.3150,0.5866,-0.0176
787,-0.1840,0.5140,-0.1062
788,0.5381,1.4191,-0.2089
789,0.5577,1.7020,-0.0273
790,-0.0647,0.6315,0.0659
791,-0.3420,0.3292,-0.0473
792,-0.3865,0.7867,-0.1119
793,0.0469,1.5990,-0.1733
794,0.2685,1.3584,-0.1318
795,0.0792,0.5065,-0.1168
796,0.0662,0.5306,-0.0404
797,0.5994,1.3893,-0.0953
798,0.5527,1.4745,-0.1008
799,-0.4705,0.7598,-0.0687
800,-0.7353,0.5878,-0.0374
801,-0.1893,0.8026,0.0215
802,0.4837,1.4958,0.0779
803,0.7368,1.5861,0.1193
804,-0.3287,0.7032,-0.0698
805,-0.6566,0.4074,-0.1437
806,0.1596,0.9918,-0.2376
807,0.5684,1.5182,0.0016
808,0.4561,1.2156,0.1501
809,-0.4963,0.3996,-0.0065
810,-0.5235,0.3515,-0.0681
811,0.3209,1.0566,-0.1227
812,0.5234,1.6583,0.0722
813,0.0793,1.1584,0.1180
814,-0.5260,0.3391,0.0156
815,-0.4051,0.7022,0.0248
816,0.3424,1.3617,0.0014
817,0.5151,1.4455,0.1169
818,-0.1013,0.9141,0.0287
819,-0.3043,0.2370,-0.1547
820,-0.1468,0.8541,-0.0455
821,0.3040,1.4015,-0.0068
822,0.2706,1.3920,-0.0165
823,-0.1246,0.9859,-0.0234
824,-0.0341,0.8085,-0.0043
825,-0.0191,0.9181,-0.0033
826,0.1261,1.1087,-0.0706
827,-0.0029,0.9534,-0.0910
828,-0.1279,0.9058,0.0395
829,0.3196,0.8424,0.0826
830,-0.0195,0.8267,0.0405
831,-0.1387,0.9141,-0.0272
832,-0.0969,0.9283,-0.0861
833,-0.1104,1.2344,0.0412
834,0.0769,0.9756,-0.0938
835,0.3213,1.0524,-0.0752
836,0.4860,1.2034,0.0341
837,0.1674,0.9476,-0.0841
838,-0.2993,0.7780,-0.1814
839,-0.1607,0.9932,-0.1689
840,-0.1572,1.0208,-0.1277
841,0.1603,1.2032,-0.0102
842,0.3701,1.0912,-0.0315
843,0.0767,0.8837,-0.0118
844,-0.1105,0.8346,-0.1385
845,-0.0046,0.9512,-0.1418
846,-0.0954,0.9573,0.0295
847,0.0250,1.0137,0.1131
848,0.1030,1.1337,0.0893
849,0.2930,1.1171,0.0677
850,0.0126,0.8533,-0.0137
851,-0.2026,0.7185,-0.0273
852,-0.2542,0.7556,-0.1776
853,0.1818,1.1355,-0.0011
854,0.3828,1.3500,0.0723
855,-0.0829,0.9205,0.0463
856,-0.4010,0.5750,-0.0486
857,-0.0876,0.6656,-0.1560
858,0.4492,1.3375,-0.0638
859,0.4927,1.5252,0.0402
860,-0.1633,0.9503,0.0544
861,-0.5239,0.5710,0.0192
862,-0.0803,0.9299,-0.0842
863,0.4707,1.3659,0.0427
864,0.3897,1.2192,0.1414
865,-0.1873,0.6302,0.0193
866,-0.6981,0.3248,-0.1580
867,-0.1382,0.7916,-0.0895
868,0.4683,1.5029,0.0632
869,0.4499,1.3917,0.0933
870,0.1606,0.7832,-0.0117
871,-0.3551,0.6949,-0.1052
872,0.0325,1.2389,-0.0995
873,0.1464,1.2102,-0.1053
874,-0.0052,0.9484,0.0046
875,0.0529,0.6026,-0.0322
876,0.0048,0.9395,-0.0588
877,0.1888,1.2879,-0.0970
878,0.2152,1.2427,-0.1484
879,-0.1573,0.7537,-0.0664
880,0.0613,0.7703,-0.0219
881,-0.0238,0.9405,0.0175
882,-0.2209,1.0241,-0.0154
883,0.1056,1.0510,-0.0656
884,0.2553,1.3043,-0.0196
885,0.3532,1.0908,0.0470
886,-0.0634,0.7347,-0.0856
887,-0.4272,0.6941,-0.0486
888,-0.0571,0.9718,-0.1838
889,0.3663,1.2783,-0.0029
890,0.5621,1.2969,0.1410
891,-0.0972,0.6597,0.1205
892,-0.5306,0.5948,-0.0707
893,-0.2976,0.8367,-0.2309
894,0.1857,1.2796,-0.0014
895,0.2625,1.1569,0.1387
896,0.0104,0.7308,0.0986
897,-0.0303,0.9095,-0.0595
898,0.2502,1.1607,-0.1356
899,0.1000,1.4604,0.0131
900,0.0469,1.0908,-0.0458
901,-0.0281,0.5547,-0.0576
902,-0.1871,0.6390,0.0613
903,0.0734,0.9540,-0.0322
904,-0.0182,1.2299,-0.0302
905,-0.0511,1.1122,-0.0321
906,0.1873,0.6689,-0.0327
907,-0.2300,0.7263,-0.0124
908,0.0752,0.9962,-0.0342
909,0.3062,1.3052,-0.0398
910,0.2435,1.5773,0.0622
911,0.2751,0.9910,-0.0079
912,-0.3759,0.4856,0.0350
913,-0.4077,0.5648,-0.0487
914,0.1730,0.9448,-0.0794
915,0.3422,1.5035,0.0667
916,0.2722,1.1697,0.0502
917,-0.4309,0.6100,-0.0816
918,-0.4554,0.6501,-0.0687
919,0.4470,1.1711,-0.1132
920,0.4700,1.5273,-0.0295
921,0.2964,1.1718,0.0322
922,-0.3321,0.5295,-0.0722
923,-0.3959,0.6617,-0.0480
924,0.3417,1.2510,-0.0823
925,0.3379,1.4759,0.0408
926,0.0083,0.9436,0.0497
927,-0.3978,0.3901,-0.0322
928,-0.2808,0.6727,-0.0346
929,0.3913,1.1697,-0.0551
930,0.2552,1.4710,0.0114
931,0.0884,1.0119,0.0190
932,-0.2418,0.4990,-0.0891
933,-0.1885,0.7582,-0.0274
934,0.2635,1.1682,-0.1203
935,0.2658,1.2576,-0.0015
936,0.0473,1.1646,-0.0647
937,-0.2073,0.8419,-0.0723
938,-0.1650,0.9174,-0.0460
939,0.0908,0.9965,-0.0876
940,0.3210,1.0291,-0.0542
941,0.2870,1.2236,0.0976
942,0.0895,0.9590,0.0349
943,-0.3808,0.7664,-0.0475
944,-0.3091,0.7219,-0.1400
945,0.0680,0.9875,-0.0068
946,0.2947,1.2842,0.0956
947,0.3239,1.0033,0.0243
948,-0.2406,0.7437,-0.0624
949,-0.0616,0.9240,-0.0510
950,0.1628,1.1295,-0.0864
951,0.0876,1.1799,0.0092
952,-0.0094,0.8650,-0.0349
953,-0.1712,0.7237,-0.0466
954,-0.0700,0.8751,-0.0261
955,0.3252,1.2543,-0.0419
956,0.2292,1.4553,-0.0510
957,0.1472,0.9265,-0.0422
958,-0.1912,0.5947,-0.0072
959,-0.3427,0.7244,0.0146
960,0.1584,1.1869,0.0211
961,0.2651,1.1382,0.0370
962,0.1097,1.1374,0.1704
963,-0.4216,0.5441,-0.0883
964,-0.2512,0.6890,-0.0370
965,0.3434,1.2410,0.0026
966,0.4821,1.4474,-0.0309
967,0.3196,1.0900,0.0014
968,-0.3901,0.5379,-0.0413
969,-0.5342,0.5784,-0.0571
970,0.1026,0.9842,-0.2256
971,0.4072,1.4161,0.0400
972,0.4230,1.1548,0.1018
973,-0.2531,0.6809,0.0172
974,-0.3607,0.7756,-0.0517
975,0.0566,1.1917,-0.1396
976,0.3851,1.3956,0.0165
977,0.2629,1.2318,0.0995
978,-0.2736,0.4555,0.0217
979,-0.2400,0.5988,-0.0284
980,0.0939,1.0861,-0.0863
981,0.3154,1.3348,0.0193
982,0.0410,1.0701,0.0277
983,-0.1990,0.6021,-0.0781
984,-0.2798,0.7867,-0.0952
985,0.1297,0.9805,-0.1132
986,-0.0342,0.9349,-0.1080
987,0.1767,1.0364,-0.0458
988,0.1837,1.1531,0.0671
989,0.0790,1.0538,0.0663
990,-0.2598,0.7432,-0.0311
991,-0.1826,0.8938,-0.0361
992,0.1834,0.9274,-0.0819
993,0.1689,1.1189,0.0170
994,0.0393,0.8916,-0.0842
995,-0.0396,0.9136,-0.1334
996,-0.1310,1.0215,-0.0211
997,0.1569,1.2339,-0.0705
998,0.2494,1.1399,-0.0886
999,0.2148,0.9099,0.0417
Rate 1597, overflows 2
